,NN_model_output.net.result,Round Value,validate_df...24.,Forecasting Result,,,,,
25958,0.058313981,0,0,1,,,,,
29072,0.058235277,0,0,1,,,,,
26498,0.058226307,0,0,1,,,,,
25700,0.058164826,0,0,1,,,,,
26599,0.058065716,0,1,0,,,,,
25569,0.058045354,0,0,1,,,,,
27989,0.057996034,0,0,1,,,,,
27344,0.057861193,0,0,1,,,,,
24991,0.057746276,0,0,1,,,,,
24486,0.057663062,0,0,1,,,,,
26034,0.057638695,0,0,1,,,,,
26104,0.057559527,0,0,1,,,,,
28486,0.057529191,0,0,1,,,,,
25757,0.057486606,0,0,1,,,,,
24702,0.057388033,0,0,1,,,,,
26833,0.057375677,0,0,1,,,,,
26026,0.057341272,0,0,1,,,,,
25265,0.057314386,0,0,1,,,,,
27835,0.057311551,0,0,1,,,,,
26522,0.057285504,0,0,1,,,,,
27502,0.057279838,0,1,0,,,,,
25836,0.057266036,0,0,1,,,,,
28073,0.057233013,0,0,1,,,,,
28953,0.057129691,0,0,1,,,,,
24073,0.057124225,0,0,1,,,,,
28002,0.057081328,0,0,1,,,,,
24876,0.057071651,0,0,1,,,,,
25694,0.057067266,0,0,1,,,,,
27492,0.057004601,0,0,1,,,,,
26120,0.056919923,0,1,0,,,,,
25784,0.056901487,0,0,1,,,,,
25205,0.056900247,0,0,1,,,,,
26071,0.056838274,0,0,1,,,,,
24162,0.056810764,0,0,1,,,,,
29602,0.056806165,0,0,1,,,,,
24019,0.056750752,0,0,1,,,,,
29131,0.056544462,0,0,1,,,,,
28132,0.056523456,0,0,1,,,,,
28228,0.056446332,0,0,1,,,,,
29630,0.056424185,0,0,1,,,,,
28698,0.056318915,0,0,1,,,,,
25572,0.056307427,0,0,1,,,,,
27013,0.05630174,0,0,1,,,,,
27346,0.056091761,0,1,0,,,,,
28683,0.055914683,0,0,1,,,,,
26193,0.055822212,0,1,0,,,,,
25767,0.055807918,0,0,1,,,,,
26414,0.055796776,0,0,1,,,,,
26205,0.055785795,0,0,1,,,,,
24816,0.055748841,0,0,1,,,,,
29480,0.055738337,0,0,1,,,,,
27015,0.055733696,0,0,1,,,,,
27290,0.055733221,0,0,1,,,,,
25786,0.055689022,0,0,1,,,,,
27017,0.05555937,0,0,1,,,,,
29617,0.055552778,0,0,1,,,,,
27885,0.055484093,0,0,1,,,,,
25890,0.055460581,0,0,1,,,,,
26876,0.05543152,0,0,1,,,,,
25443,0.055430785,0,1,0,,,,,
25664,0.055429157,0,0,1,,,,,
27232,0.055423831,0,0,1,,,,,
28168,0.055414832,0,0,1,,,,,
28159,0.055402347,0,0,1,,,,,
29822,0.055390351,0,0,1,,,,,
26290,0.055370905,0,0,1,,,,,
24417,0.055332072,0,0,1,,,,,
25999,0.055229561,0,0,1,,,,,
29024,0.055215076,0,0,1,,,,,
25843,0.055073759,0,0,1,,,,,
28285,0.055053393,0,0,1,,,,,
27832,0.054950613,0,0,1,,,,,
24720,0.054950504,0,0,1,,,,,
25125,0.05491985,0,0,1,,,,,
29363,0.054886631,0,0,1,,,,,
27187,0.054878469,0,0,1,,,,,
28546,0.054877243,0,0,1,,,,,
26343,0.054872903,0,0,1,,,,,
29857,0.054790146,0,0,1,,,,,
24400,0.054659534,0,0,1,,,,,
28950,0.054657052,0,0,1,,,,,
25543,0.054595065,0,0,1,,,,,
24017,0.054591648,0,0,1,,,,,
25685,0.0545595,0,0,1,,,,,
28983,0.054559219,0,0,1,,,,,
26879,0.054552241,0,0,1,,,,,
26267,0.054545568,0,0,1,,,,,
28674,0.054543651,0,0,1,,,,,
27945,0.054503734,0,0,1,,,,,
26292,0.054428735,0,0,1,,,,,
26393,0.054420558,0,0,1,,,,,
27968,0.054391812,0,0,1,,,,,
25789,0.054321979,0,0,1,,,,,
24201,0.054221278,0,0,1,,,,,
28898,0.054137501,0,0,1,,,,,
25833,0.054080091,0,0,1,,,,,
26974,0.054042388,0,0,1,,,,,
27026,0.053981534,0,0,1,,,,,
25821,0.053850662,0,0,1,,,,,
28817,0.05380602,0,0,1,,,,,
28695,0.053779145,0,0,1,,,,,
24260,0.053747016,0,0,1,,,,,
28353,0.053718107,0,0,1,,,,,
27452,0.053612619,0,0,1,,,,,
26779,0.053612593,0,0,1,,,,,
29990,0.053585915,0,0,1,,,,,
25431,0.053538085,0,0,1,,,,,
28833,0.053410656,0,0,1,,,,,
27306,0.053393969,0,0,1,,,,,
27198,0.053362999,0,0,1,,,,,
26240,0.053348134,0,0,1,,,,,
25123,0.053319334,0,0,1,,,,,
28756,0.053308784,0,0,1,,,,,
26191,0.053256495,0,0,1,,,,,
26810,0.053198795,0,0,1,,,,,
25730,0.053046113,0,0,1,,,,,
29661,0.053023516,0,0,1,,,,,
26241,0.053013719,0,0,1,,,,,
28211,0.052994027,0,0,1,,,,,
28845,0.052967413,0,0,1,,,,,
25331,0.052866592,0,0,1,,,,,
26135,0.052786494,0,0,1,,,,,
26497,0.052534873,0,0,1,,,,,
28685,0.052500941,0,0,1,,,,,
27552,0.052481735,0,0,1,,,,,
25320,0.052443118,0,0,1,,,,,
26770,0.052413064,0,0,1,,,,,
24510,0.052295353,0,0,1,,,,,
25703,0.052238241,0,0,1,,,,,
25762,0.05222669,0,0,1,,,,,
24060,0.052207829,0,0,1,,,,,
28253,0.052166642,0,0,1,,,,,
27343,0.052116458,0,0,1,,,,,
28414,0.052095882,0,0,1,,,,,
25919,0.052020507,0,0,1,,,,,
27473,0.052002991,0,0,1,,,,,
24617,0.051971311,0,1,0,,,,,
26803,0.051906205,0,0,1,,,,,
29321,0.051887856,0,0,1,,,,,
26832,0.051841893,0,0,1,,,,,
25888,0.051801421,0,0,1,,,,,
26317,0.051796862,0,0,1,,,,,
26080,0.051729011,0,0,1,,,,,
24491,0.051661427,0,0,1,,,,,
27836,0.051526546,0,0,1,,,,,
24911,0.051492245,0,0,1,,,,,
24008,0.051490269,0,0,1,,,,,
27238,0.051477379,0,0,1,,,,,
24090,0.051470245,0,0,1,,,,,
27909,0.05141375,0,0,1,,,,,
26470,0.051407102,0,0,1,,,,,
29172,0.051299182,0,0,1,,,,,
28524,0.05124241,0,0,1,,,,,
29711,0.051230886,0,0,1,,,,,
28905,0.051221842,0,0,1,,,,,
25834,0.051208458,0,0,1,,,,,
25518,0.051199314,0,0,1,,,,,
28510,0.051185823,0,0,1,,,,,
24248,0.051114864,0,0,1,,,,,
28429,0.050992517,0,0,1,,,,,
28025,0.050986196,0,0,1,,,,,
26970,0.050973397,0,0,1,,,,,
26385,0.05096918,0,0,1,,,,,
25247,0.050931409,0,0,1,,,,,
26757,0.050841591,0,0,1,,,,,
25580,0.050808792,0,1,0,,,,,
25903,0.050715958,0,0,1,,,,,
26321,0.050689723,0,0,1,,,,,
27087,0.050591033,0,0,1,,,,,
25672,0.050562149,0,0,1,,,,,
26325,0.050477912,0,1,0,,,,,
28440,0.050468534,0,0,1,,,,,
27304,0.050446611,0,0,1,,,,,
25568,0.050403399,0,0,1,,,,,
26784,0.050393765,0,0,1,,,,,
27894,0.050353974,0,0,1,,,,,
26230,0.050320312,0,0,1,,,,,
29563,0.050293796,0,0,1,,,,,
24912,0.050276778,0,0,1,,,,,
25375,0.050228461,0,0,1,,,,,
24695,0.050199642,0,0,1,,,,,
26338,0.050102405,0,0,1,,,,,
25507,0.049983603,0,0,1,,,,,
28646,0.049969646,0,0,1,,,,,
26010,0.049938263,0,0,1,,,,,
25638,0.049899447,0,0,1,,,,,
29066,0.04989888,0,0,1,,,,,
28249,0.049882713,0,0,1,,,,,
29887,0.049865914,0,0,1,,,,,
25368,0.049820301,0,0,1,,,,,
27602,0.049796438,0,0,1,,,,,
26038,0.049750713,0,0,1,,,,,
28699,0.049734573,0,0,1,,,,,
25449,0.049728342,0,0,1,,,,,
26431,0.049674923,0,0,1,,,,,
24154,0.049638801,0,0,1,,,,,
26867,0.049613952,0,1,0,,,,,
29105,0.049578089,0,0,1,,,,,
25338,0.049497839,0,0,1,,,,,
24687,0.049491502,0,0,1,,,,,
25624,0.049466962,0,0,1,,,,,
25417,0.049418308,0,0,1,,,,,
25486,0.049400684,0,0,1,,,,,
25413,0.049381817,0,0,1,,,,,
26677,0.049376473,0,0,1,,,,,
28844,0.049240307,0,0,1,,,,,
28274,0.049220952,0,0,1,,,,,
25826,0.049220036,0,0,1,,,,,
24829,0.049206165,0,0,1,,,,,
29631,0.049188928,0,0,1,,,,,
25357,0.049178746,0,0,1,,,,,
25438,0.049110256,0,0,1,,,,,
24240,0.049087928,0,0,1,,,,,
25683,0.049037112,0,0,1,,,,,
27964,0.048993069,0,1,0,,,,,
26783,0.048895556,0,0,1,,,,,
26307,0.048764318,0,0,1,,,,,
25790,0.048759055,0,0,1,,,,,
29089,0.048710421,0,0,1,,,,,
25639,0.048671457,0,0,1,,,,,
27803,0.048571457,0,0,1,,,,,
26152,0.048462083,0,0,1,,,,,
25352,0.048398219,0,1,0,,,,,
28045,0.04838974,0,0,1,,,,,
28668,0.04837046,0,0,1,,,,,
28382,0.048357859,0,0,1,,,,,
24580,0.048324581,0,0,1,,,,,
26214,0.048314842,0,0,1,,,,,
28832,0.048156109,0,0,1,,,,,
26383,0.04811317,0,0,1,,,,,
25816,0.048105671,0,1,0,,,,,
27000,0.048103331,0,0,1,,,,,
28409,0.048100162,0,0,1,,,,,
24747,0.048079422,0,0,1,,,,,
26209,0.04798287,0,0,1,,,,,
27347,0.047951054,0,0,1,,,,,
25490,0.04792527,0,0,1,,,,,
25523,0.047911695,0,0,1,,,,,
28448,0.047894269,0,0,1,,,,,
28313,0.047869658,0,0,1,,,,,
27445,0.047863591,0,0,1,,,,,
28117,0.047797109,0,0,1,,,,,
28550,0.047705191,0,0,1,,,,,
25150,0.047680281,0,0,1,,,,,
26226,0.04767615,0,0,1,,,,,
25614,0.047635729,0,0,1,,,,,
29286,0.047605798,0,0,1,,,,,
25727,0.047589793,0,1,0,,,,,
24313,0.047564707,0,0,1,,,,,
25048,0.047478607,0,1,0,,,,,
26510,0.047351818,0,0,1,,,,,
25735,0.047283223,0,0,1,,,,,
29069,0.047260086,0,0,1,,,,,
24153,0.047256902,0,0,1,,,,,
27101,0.047177226,0,0,1,,,,,
25593,0.047121362,0,0,1,,,,,
25797,0.047082932,0,0,1,,,,,
29890,0.047025119,0,0,1,,,,,
27574,0.046931531,0,0,1,,,,,
25089,0.046929539,0,0,1,,,,,
27784,0.046901487,0,0,1,,,,,
25567,0.046899113,0,0,1,,,,,
28349,0.046882402,0,0,1,,,,,
24600,0.046825842,0,0,1,,,,,
28381,0.046758209,0,0,1,,,,,
28140,0.046734931,0,0,1,,,,,
29000,0.046658406,0,0,1,,,,,
26043,0.046644393,0,0,1,,,,,
27957,0.046622756,0,0,1,,,,,
24596,0.046621792,0,0,1,,,,,
24100,0.04656767,0,0,1,,,,,
24638,0.046562926,0,0,1,,,,,
27310,0.04653128,0,0,1,,,,,
27772,0.046517381,0,0,1,,,,,
29804,0.046385046,0,0,1,,,,,
24548,0.046368991,0,0,1,,,,,
24670,0.046331362,0,0,1,,,,,
26045,0.046290219,0,0,1,,,,,
29113,0.046230888,0,0,1,,,,,
28694,0.04619211,0,1,0,,,,,
25323,0.046184693,0,0,1,,,,,
25519,0.046108575,0,0,1,,,,,
27070,0.046045112,0,0,1,,,,,
26020,0.045953091,0,0,1,,,,,
24349,0.045894404,0,0,1,,,,,
28162,0.045876828,0,0,1,,,,,
26007,0.045809376,0,1,0,,,,,
28113,0.0458021,0,0,1,,,,,
24588,0.045667267,0,0,1,,,,,
26527,0.045528597,0,0,1,,,,,
27949,0.045525741,0,0,1,,,,,
26187,0.045479578,0,0,1,,,,,
26302,0.045465829,0,0,1,,,,,
27384,0.045454325,0,0,1,,,,,
25314,0.045410453,0,0,1,,,,,
25595,0.045398572,0,0,1,,,,,
27747,0.045341471,0,0,1,,,,,
24250,0.045286002,0,0,1,,,,,
28102,0.045244866,0,0,1,,,,,
26357,0.04520706,0,0,1,,,,,
26137,0.045159446,0,0,1,,,,,
29333,0.045153364,0,0,1,,,,,
29949,0.045151595,0,0,1,,,,,
28738,0.045149569,0,0,1,,,,,
24825,0.045057981,0,0,1,,,,,
29374,0.045044509,0,0,1,,,,,
25565,0.044998436,0,0,1,,,,,
26694,0.044997641,0,0,1,,,,,
26069,0.044929786,0,0,1,,,,,
25152,0.044884427,0,0,1,,,,,
26769,0.044859752,0,1,0,,,,,
27227,0.044775985,0,0,1,,,,,
25252,0.044687838,0,0,1,,,,,
25359,0.044676234,0,0,1,,,,,
27975,0.044673188,0,0,1,,,,,
26990,0.044649145,0,0,1,,,,,
28395,0.044522692,0,0,1,,,,,
25031,0.044497312,0,0,1,,,,,
25811,0.044462772,0,0,1,,,,,
26573,0.04442965,0,0,1,,,,,
28447,0.044405593,0,0,1,,,,,
24443,0.044380735,0,0,1,,,,,
29537,0.044364276,0,0,1,,,,,
25637,0.044357395,0,0,1,,,,,
28018,0.0442865,0,0,1,,,,,
24679,0.044263119,0,0,1,,,,,
26746,0.044073452,0,0,1,,,,,
24839,0.0440625,0,0,1,,,,,
28976,0.043915649,0,0,1,,,,,
26197,0.043867679,0,0,1,,,,,
28672,0.043699335,0,0,1,,,,,
24781,0.043658516,0,0,1,,,,,
29994,0.043655059,0,0,1,,,,,
26502,0.043649892,0,1,0,,,,,
29984,0.043614343,0,0,1,,,,,
26787,0.043552566,0,0,1,,,,,
26882,0.0435361,0,0,1,,,,,
27426,0.043501702,0,1,0,,,,,
28498,0.043492009,0,0,1,,,,,
29869,0.043442683,0,0,1,,,,,
26726,0.043402567,0,0,1,,,,,
28812,0.04339754,0,0,1,,,,,
26019,0.043274835,0,0,1,,,,,
27154,0.043238575,0,0,1,,,,,
26714,0.043216853,0,0,1,,,,,
25180,0.043213797,0,0,1,,,,,
28910,0.043173445,0,0,1,,,,,
24009,0.043158435,0,0,1,,,,,
28866,0.043128024,0,0,1,,,,,
24990,0.043064037,0,0,1,,,,,
29862,0.043026289,0,0,1,,,,,
25526,0.04301936,0,0,1,,,,,
27195,0.042919306,0,0,1,,,,,
28883,0.042890805,0,1,0,,,,,
28331,0.04286553,0,0,1,,,,,
29877,0.042853769,0,0,1,,,,,
29280,0.042822566,0,0,1,,,,,
24703,0.042779521,0,0,1,,,,,
25291,0.042774568,0,0,1,,,,,
28804,0.042689029,0,0,1,,,,,
28087,0.042614934,0,0,1,,,,,
25149,0.042412286,0,0,1,,,,,
28390,0.042382729,0,0,1,,,,,
27113,0.042360374,0,1,0,,,,,
28160,0.042284775,0,0,1,,,,,
29619,0.042270583,0,0,1,,,,,
24554,0.042252259,0,0,1,,,,,
27138,0.042243453,0,0,1,,,,,
28718,0.04213637,0,0,1,,,,,
29041,0.042084163,0,0,1,,,,,
25696,0.041936868,0,0,1,,,,,
27868,0.041846294,0,0,1,,,,,
25366,0.041829051,0,0,1,,,,,
26176,0.041823385,0,0,1,,,,,
25662,0.041676745,0,0,1,,,,,
29107,0.041587476,0,0,1,,,,,
26360,0.041581237,0,0,1,,,,,
28369,0.041576675,0,0,1,,,,,
28423,0.041576252,0,0,1,,,,,
26131,0.04154254,0,0,1,,,,,
27987,0.041520794,0,0,1,,,,,
27234,0.041507464,0,0,1,,,,,
26863,0.04149572,0,0,1,,,,,
27785,0.04149524,0,0,1,,,,,
24244,0.041494882,0,0,1,,,,,
27349,0.041468881,0,0,1,,,,,
25243,0.041462575,0,0,1,,,,,
24518,0.041438704,0,0,1,,,,,
25939,0.041403078,0,0,1,,,,,
24212,0.041314136,0,0,1,,,,,
26693,0.041255802,0,1,0,,,,,
25217,0.041244587,0,0,1,,,,,
25652,0.041238833,0,0,1,,,,,
29533,0.041224127,0,0,1,,,,,
27162,0.041163928,0,0,1,,,,,
28566,0.041148593,0,0,1,,,,,
25984,0.041087721,0,0,1,,,,,
24850,0.041022391,0,0,1,,,,,
25311,0.041019007,0,0,1,,,,,
27939,0.041011956,0,0,1,,,,,
27360,0.041011856,0,0,1,,,,,
28614,0.041000654,0,0,1,,,,,
26899,0.040921598,0,0,1,,,,,
24310,0.040839925,0,0,1,,,,,
29281,0.04083145,0,0,1,,,,,
28528,0.040796215,0,0,1,,,,,
28855,0.040783832,0,0,1,,,,,
28217,0.040758323,0,0,1,,,,,
25412,0.040683553,0,0,1,,,,,
24508,0.040674238,0,0,1,,,,,
25560,0.040644928,0,0,1,,,,,
28197,0.040608155,0,0,1,,,,,
24091,0.040606866,0,0,1,,,,,
24288,0.040604378,0,0,1,,,,,
25339,0.040592872,0,1,0,,,,,
25802,0.04057209,0,0,1,,,,,
26014,0.040523016,0,0,1,,,,,
27965,0.040430958,0,0,1,,,,,
26532,0.040365141,0,0,1,,,,,
28343,0.040344702,0,0,1,,,,,
28275,0.040278695,0,0,1,,,,,
29137,0.040268082,0,0,1,,,,,
28764,0.040266477,0,1,0,,,,,
27608,0.040211271,0,0,1,,,,,
29960,0.040200121,0,0,1,,,,,
29783,0.040149519,0,0,1,,,,,
26883,0.040139695,0,0,1,,,,,
27898,0.040130009,0,0,1,,,,,
25795,0.040011183,0,0,1,,,,,
27893,0.039998203,0,0,1,,,,,
27371,0.039947328,0,0,1,,,,,
26052,0.039937306,0,0,1,,,,,
28725,0.039916662,0,0,1,,,,,
28696,0.039910872,0,0,1,,,,,
28687,0.039877336,0,0,1,,,,,
25534,0.039866323,0,0,1,,,,,
26630,0.039794563,0,0,1,,,,,
24275,0.039786165,0,0,1,,,,,
25088,0.039697148,0,0,1,,,,,
27941,0.039645691,0,0,1,,,,,
25394,0.03957628,0,0,1,,,,,
24706,0.039504291,0,0,1,,,,,
27912,0.039473216,0,0,1,,,,,
28846,0.039456634,0,0,1,,,,,
29010,0.039429113,0,0,1,,,,,
25039,0.039380548,0,0,1,,,,,
27532,0.03932339,0,0,1,,,,,
29522,0.039301965,0,0,1,,,,,
26969,0.039280748,0,0,1,,,,,
26305,0.039267599,0,0,1,,,,,
26424,0.039228212,0,0,1,,,,,
26968,0.039213564,0,0,1,,,,,
26046,0.03920469,0,0,1,,,,,
27981,0.039169717,0,0,1,,,,,
28678,0.03911514,0,0,1,,,,,
28247,0.039042986,0,0,1,,,,,
29015,0.038811612,0,0,1,,,,,
26282,0.038776681,0,0,1,,,,,
28175,0.038772177,0,0,1,,,,,
25980,0.038739799,0,0,1,,,,,
28563,0.03871543,0,0,1,,,,,
28098,0.038710787,0,0,1,,,,,
27146,0.038637401,0,1,0,,,,,
29142,0.038629795,0,0,1,,,,,
27259,0.038621059,0,0,1,,,,,
24054,0.038612705,0,0,1,,,,,
28799,0.038603906,0,0,1,,,,,
25701,0.038458167,0,0,1,,,,,
26471,0.038412816,0,0,1,,,,,
28379,0.038361137,0,0,1,,,,,
25472,0.038354212,0,1,0,,,,,
29368,0.038331765,0,0,1,,,,,
27382,0.038266225,0,0,1,,,,,
24172,0.038243202,0,0,1,,,,,
24418,0.038240658,0,0,1,,,,,
29332,0.038238219,0,0,1,,,,,
26252,0.038231794,0,0,1,,,,,
29210,0.038183722,0,0,1,,,,,
26799,0.038172156,0,0,1,,,,,
25209,0.038130483,0,0,1,,,,,
27444,0.038124741,0,0,1,,,,,
27439,0.038111509,0,0,1,,,,,
29226,0.038047744,0,0,1,,,,,
28901,0.037978994,0,0,1,,,,,
28196,0.037938746,0,0,1,,,,,
26993,0.03793336,0,0,1,,,,,
24044,0.037918039,0,0,1,,,,,
25842,0.037866472,0,0,1,,,,,
26283,0.037844753,0,0,1,,,,,
24241,0.037814274,0,0,1,,,,,
25038,0.037810423,0,0,1,,,,,
24908,0.037769148,0,1,0,,,,,
29924,0.037663882,0,0,1,,,,,
27883,0.037657628,0,0,1,,,,,
28351,0.037436156,0,0,1,,,,,
26888,0.037410699,0,0,1,,,,,
25500,0.037350275,0,0,1,,,,,
28584,0.037210218,0,0,1,,,,,
26542,0.037201251,0,1,0,,,,,
25573,0.037171929,0,1,0,,,,,
27895,0.037153744,0,0,1,,,,,
26760,0.037134047,0,1,0,,,,,
25932,0.037093323,0,0,1,,,,,
26418,0.037086262,0,0,1,,,,,
26378,0.037066842,0,0,1,,,,,
26600,0.037047291,0,0,1,,,,,
28013,0.037036515,0,0,1,,,,,
26910,0.036978413,0,0,1,,,,,
26705,0.036968514,0,0,1,,,,,
25076,0.036892596,0,0,1,,,,,
29386,0.036838116,0,0,1,,,,,
25383,0.036814831,0,0,1,,,,,
24856,0.036809328,0,1,0,,,,,
26439,0.036725921,0,0,1,,,,,
27861,0.036724002,0,0,1,,,,,
27096,0.036616356,0,0,1,,,,,
27615,0.036549989,0,0,1,,,,,
28338,0.03647114,0,0,1,,,,,
25439,0.036402643,0,0,1,,,,,
25448,0.036335258,0,0,1,,,,,
24531,0.036333628,0,0,1,,,,,
26927,0.036291678,0,0,1,,,,,
27153,0.036269028,0,0,1,,,,,
26626,0.036245377,0,0,1,,,,,
28602,0.036204271,0,0,1,,,,,
24261,0.036123545,0,0,1,,,,,
26017,0.036052347,0,0,1,,,,,
25690,0.036038693,0,0,1,,,,,
25953,0.035966276,0,0,1,,,,,
29180,0.035928159,0,1,0,,,,,
26237,0.03592681,0,0,1,,,,,
29260,0.035901461,0,0,1,,,,,
27825,0.035883106,0,0,1,,,,,
25631,0.035854762,0,0,1,,,,,
28656,0.035753522,0,1,0,,,,,
29486,0.035649883,0,1,0,,,,,
24612,0.035648764,0,0,1,,,,,
26761,0.035635102,0,0,1,,,,,
27404,0.035598252,0,0,1,,,,,
29308,0.035575601,0,0,1,,,,,
24694,0.035534566,0,0,1,,,,,
26415,0.0354453,0,0,1,,,,,
25948,0.035377241,0,0,1,,,,,
28195,0.035265428,0,0,1,,,,,
24764,0.035134072,0,0,1,,,,,
27115,0.035095213,0,0,1,,,,,
26973,0.035090235,0,0,1,,,,,
27609,0.035055034,0,0,1,,,,,
25561,0.035015841,0,0,1,,,,,
24826,0.035001356,0,0,1,,,,,
24389,0.034949328,0,0,1,,,,,
26886,0.034904089,0,0,1,,,,,
27875,0.034868087,0,0,1,,,,,
28540,0.034756261,0,0,1,,,,,
29058,0.034738357,0,0,1,,,,,
26153,0.034721692,0,0,1,,,,,
27513,0.034648412,0,0,1,,,,,
24923,0.03461471,0,0,1,,,,,
25844,0.03454634,0,0,1,,,,,
25947,0.034532841,0,0,1,,,,,
29780,0.034477576,0,0,1,,,,,
27829,0.034446825,0,0,1,,,,,
26754,0.034403313,0,0,1,,,,,
26249,0.034355907,0,0,1,,,,,
27878,0.034239227,0,0,1,,,,,
29685,0.034214622,0,0,1,,,,,
25901,0.034205774,0,0,1,,,,,
24121,0.034097654,0,0,1,,,,,
28615,0.034065178,0,0,1,,,,,
26381,0.034054274,0,0,1,,,,,
25896,0.034039153,0,0,1,,,,,
25706,0.034016853,0,0,1,,,,,
28906,0.03400301,0,0,1,,,,,
27188,0.034002405,0,0,1,,,,,
28565,0.033843399,0,0,1,,,,,
29978,0.03383904,0,0,1,,,,,
25741,0.033838601,0,0,1,,,,,
26309,0.033823097,0,0,1,,,,,
28810,0.033753336,0,0,1,,,,,
24464,0.033739069,0,0,1,,,,,
26958,0.03365722,0,0,1,,,,,
29703,0.033590262,0,0,1,,,,,
25848,0.033575526,0,0,1,,,,,
25615,0.033544112,0,0,1,,,,,
28914,0.033522462,0,0,1,,,,,
28736,0.033481775,0,0,1,,,,,
26453,0.033353242,0,0,1,,,,,
29094,0.033308253,0,0,1,,,,,
26243,0.033297789,0,0,1,,,,,
28199,0.033272094,0,0,1,,,,,
29160,0.033193772,0,0,1,,,,,
28035,0.033157085,0,0,1,,,,,
28714,0.033070525,0,0,1,,,,,
25325,0.033040415,0,0,1,,,,,
28806,0.033038193,0,0,1,,,,,
24842,0.033030527,0,0,1,,,,,
25642,0.033002027,0,0,1,,,,,
25371,0.03299052,0,0,1,,,,,
28004,0.032860765,0,0,1,,,,,
29907,0.032854791,0,0,1,,,,,
29183,0.032854561,0,0,1,,,,,
25949,0.032778741,0,0,1,,,,,
25914,0.032755783,0,0,1,,,,,
24986,0.032665996,0,0,1,,,,,
25649,0.032586594,0,0,1,,,,,
29953,0.032546004,0,0,1,,,,,
24049,0.032517536,0,0,1,,,,,
28511,0.032425837,0,0,1,,,,,
26504,0.032257394,0,0,1,,,,,
24289,0.032228834,0,0,1,,,,,
25889,0.032167281,0,0,1,,,,,
29509,0.032152548,0,0,1,,,,,
25627,0.032109533,0,0,1,,,,,
28574,0.032042283,0,0,1,,,,,
27224,0.031946457,0,0,1,,,,,
25494,0.03193109,0,0,1,,,,,
28995,0.031880482,0,0,1,,,,,
24138,0.031844688,0,0,1,,,,,
24403,0.031837664,0,0,1,,,,,
28937,0.031737756,0,0,1,,,,,
25719,0.031580215,0,0,1,,,,,
26837,0.031565738,0,0,1,,,,,
26605,0.031549815,0,0,1,,,,,
24736,0.031529616,0,0,1,,,,,
25884,0.031524074,0,0,1,,,,,
29707,0.031426723,0,0,1,,,,,
24652,0.03139093,0,0,1,,,,,
27041,0.031386853,0,0,1,,,,,
26771,0.031354678,0,0,1,,,,,
28730,0.031318436,0,0,1,,,,,
25333,0.031178308,0,0,1,,,,,
27434,0.031137,0,0,1,,,,,
28139,0.031136427,0,0,1,,,,,
29687,0.031134353,0,0,1,,,,,
27646,0.0311139,0,0,1,,,,,
24721,0.03111308,0,0,1,,,,,
25065,0.031105131,0,0,1,,,,,
24267,0.031013491,0,0,1,,,,,
26942,0.031011191,0,0,1,,,,,
24024,0.030998729,0,0,1,,,,,
27353,0.030952864,0,0,1,,,,,
27943,0.030945033,0,0,1,,,,,
26160,0.03092283,0,0,1,,,,,
29853,0.030798451,0,0,1,,,,,
29300,0.030765976,0,0,1,,,,,
24732,0.030731393,0,0,1,,,,,
25773,0.030668752,0,0,1,,,,,
27178,0.030667453,0,0,1,,,,,
28716,0.030599623,0,0,1,,,,,
29189,0.030567414,0,0,1,,,,,
27715,0.030546763,0,0,1,,,,,
24884,0.030545289,0,0,1,,,,,
28444,0.030487754,0,0,1,,,,,
27269,0.030470417,0,0,1,,,,,
25749,0.030423185,0,0,1,,,,,
25771,0.030389428,0,0,1,,,,,
25068,0.03034572,0,1,0,,,,,
25918,0.030251395,0,0,1,,,,,
25255,0.030198221,0,1,0,,,,,
28811,0.03015106,0,0,1,,,,,
27603,0.030132058,0,0,1,,,,,
29218,0.030109167,0,0,1,,,,,
26474,0.029960014,0,0,1,,,,,
28227,0.029917153,0,0,1,,,,,
24078,0.029886849,0,0,1,,,,,
29694,0.029868877,0,0,1,,,,,
28998,0.02984981,0,0,1,,,,,
29579,0.029723806,0,0,1,,,,,
29674,0.029571731,0,0,1,,,,,
27991,0.029476864,0,0,1,,,,,
28957,0.029462693,0,0,1,,,,,
25559,0.029447857,0,0,1,,,,,
25872,0.02944348,0,0,1,,,,,
24213,0.029295436,0,0,1,,,,,
27515,0.029227576,0,0,1,,,,,
28968,0.029214587,0,0,1,,,,,
25562,0.029207245,0,0,1,,,,,
29473,0.029174372,0,0,1,,,,,
26964,0.029149872,0,0,1,,,,,
29424,0.029140217,0,0,1,,,,,
27711,0.029041155,0,0,1,,,,,
26951,0.028895175,0,0,1,,,,,
25104,0.028865777,0,0,1,,,,,
29989,0.028793669,0,0,1,,,,,
24598,0.028763562,0,0,1,,,,,
26303,0.028688483,0,0,1,,,,,
27358,0.028675631,0,0,1,,,,,
24758,0.028673317,0,0,1,,,,,
26268,0.028639944,0,0,1,,,,,
24861,0.02858573,0,0,1,,,,,
29730,0.028535541,0,0,1,,,,,
28022,0.0285315,0,0,1,,,,,
29495,0.028456975,0,0,1,,,,,
24513,0.028367089,0,0,1,,,,,
28924,0.028349113,0,0,1,,,,,
26005,0.028332293,0,1,0,,,,,
27971,0.028317893,0,0,1,,,,,
26989,0.028308183,0,0,1,,,,,
